X_Value;Acelera??o (Collected);
11577312,00;-0.010008;
11577800,00;-0.010014;
11578288,00;-0.009178;
11578776,00;-0.009788;
11579264,00;-0.010441;
11579752,00;-0.010819;
11580240,00;-0.011033;
11580728,00;-0.010752;
11581216,00;-0.010264;
11581704,00;-0.010819;
11582192,00;-0.010776;
11582680,00;-0.011466;
11583168,00;-0.011167;
11583656,00;-0.011801;
11584144,00;-0.012588;
11584632,00;-0.012894;
11585120,00;-0.013760;
11585608,00;-0.013851;
11586096,00;-0.013943;
11586584,00;-0.014010;
11587072,00;-0.013931;
11587560,00;-0.014748;
11588048,00;-0.013949;
11588536,00;-0.014205;
11589024,00;-0.013784;
11589512,00;-0.014108;
11590000,00;-0.014047;
11590488,00;-0.014419;
11590976,00;-0.014645;
11591464,00;-0.015401;
11591952,00;-0.015664;
11592440,00;-0.016261;
11592928,00;-0.016322;
11593416,00;-0.015920;
11593904,00;-0.016213;
11594392,00;-0.017488;
11594880,00;-0.017225;
11595368,00;-0.017549;
11595856,00;-0.016798;
11596344,00;-0.016786;
11596832,00;-0.017128;
11597320,00;-0.017177;
11597808,00;-0.016896;
11598296,00;-0.017561;
11598784,00;-0.018379;
11599272,00;-0.017567;
11599760,00;-0.018183;
11600248,00;-0.018171;
11600736,00;-0.018135;
11601224,00;-0.018074;
11601712,00;-0.019275;
11602200,00;-0.019886;
11602688,00;-0.019672;
11603176,00;-0.020239;
11603664,00;-0.019477;
11604152,00;-0.019739;
11604640,00;-0.019837;
11605128,00;-0.019873;
11605616,00;-0.019812;
11606104,00;-0.020111;
11606592,00;-0.019782;
11607080,00;-0.019818;
11607568,00;-0.019916;
11608056,00;-0.019581;
11608544,00;-0.019574;
11609032,00;-0.020294;
11609520,00;-0.020447;
11610008,00;-0.020374;
11610496,00;-0.020355;
11610984,00;-0.020850;
11611472,00;-0.021094;
11611960,00;-0.021039;
11612448,00;-0.021008;
11612936,00;-0.021106;
11613424,00;-0.021130;
11613912,00;-0.020215;
11614400,00;-0.019873;
11614888,00;-0.019831;
11615376,00;-0.019971;
11615864,00;-0.020032;
11616352,00;-0.020471;
11616840,00;-0.020593;
11617328,00;-0.020130;
11617816,00;-0.020538;
11618304,00;-0.020685;
11618792,00;-0.020770;
11619280,00;-0.020441;
11619768,00;-0.020819;
11620256,00;-0.020679;
11620744,00;-0.020569;
11621232,00;-0.020178;
11621720,00;-0.019428;
11622208,00;-0.019825;
11622696,00;-0.019367;
11623184,00;-0.019562;
11623672,00;-0.019629;
11624160,00;-0.020044;
11624648,00;-0.019660;
11625136,00;-0.019324;
11625624,00;-0.019904;
11626112,00;-0.019538;
11626600,00;-0.020484;
11627088,00;-0.020715;
11627576,00;-0.020569;
11628064,00;-0.019873;
11628552,00;-0.019770;
11629040,00;-0.019831;
11629528,00;-0.019922;
11630016,00;-0.019355;
11630504,00;-0.019605;
11630992,00;-0.019465;
11631480,00;-0.019056;
11631968,00;-0.018922;
11632456,00;-0.019233;
11632944,00;-0.018299;
11633432,00;-0.018543;
11633920,00;-0.019483;
11634408,00;-0.018659;
11634896,00;-0.019422;
11635384,00;-0.019184;
11635872,00;-0.018848;
11636360,00;-0.018824;
11636848,00;-0.018983;
11637336,00;-0.018543;
11637824,00;-0.019025;
11638312,00;-0.018189;
11638800,00;-0.018202;
11639288,00;-0.016859;
11639776,00;-0.017372;
11640264,00;-0.016573;
11640752,00;-0.017152;
11641240,00;-0.017531;
11641728,00;-0.017036;
11642216,00;-0.017232;
11642704,00;-0.016146;
11643192,00;-0.016438;
11643680,00;-0.016804;
11644168,00;-0.016621;
11644656,00;-0.017183;
11645144,00;-0.016762;
11645632,00;-0.016560;
11646120,00;-0.015487;
11646608,00;-0.014712;
11647096,00;-0.015322;
11647584,00;-0.014333;
11648072,00;-0.014608;
11648560,00;-0.015041;
11649048,00;-0.014919;
11649536,00;-0.014333;
11650024,00;-0.013815;
11650512,00;-0.013327;
11651000,00;-0.013632;
11651488,00;-0.012985;
11651976,00;-0.013388;
11652464,00;-0.013034;
11652952,00;-0.013022;
11653440,00;-0.012570;
11653928,00;-0.012113;
11654416,00;-0.012442;
11654904,00;-0.011557;
11655392,00;-0.012021;
11655880,00;-0.011356;
11656368,00;-0.011100;
11656856,00;-0.010959;
11657344,00;-0.009812;
11657832,00;-0.010197;
11658320,00;-0.009989;
11658808,00;-0.009678;
11659296,00;-0.009617;
11659784,00;-0.009800;
11660272,00;-0.009611;
11660760,00;-0.008970;
11661248,00;-0.008580;
11661736,00;-0.008610;
11662224,00;-0.007848;
11662712,00;-0.009202;
11663200,00;-0.008592;
11663688,00;-0.008549;
11664176,00;-0.007500;
11664664,00;-0.006530;
11665152,00;-0.006750;
11665640,00;-0.006304;
11666128,00;-0.006536;
11666616,00;-0.006268;
11667104,00;-0.006286;
11667592,00;-0.006261;
11668080,00;-0.004889;
11668568,00;-0.006139;
11669056,00;-0.005462;
11669544,00;-0.005377;
11670032,00;-0.006207;
11670520,00;-0.004992;
11671008,00;-0.005212;
11671496,00;-0.003711;
11671984,00;-0.003784;
11672472,00;-0.003528;
11672960,00;-0.002363;
11673448,00;-0.003382;
11673936,00;-0.001972;
11674424,00;-0.002174;
11674912,00;-0.001399;
11675400,00;-0.000959;
11675888,00;-0.001594;
11676376,00;-0.001094;
11676864,00;-0.000679;
11677352,00;-0.001277;
11677840,00;-0.000258;
11678328,00;-0.000111;
11678816,00;-0.000557;
11679304,00;0.001213;
11679792,00;0.001078;
11680280,00;0.001524;
11680768,00;0.001725;
11681256,00;0.002921;
11681744,00;0.001975;
11682232,00;0.003452;
11682720,00;0.004172;
11683208,00;0.004062;
11683696,00;0.004940;
11684184,00;0.004709;
11684672,00;0.004782;
11685160,00;0.005038;
11685648,00;0.005130;
11686136,00;0.005624;
11686624,00;0.005752;
11687112,00;0.005978;
11687600,00;0.006332;
11688088,00;0.006106;
11688576,00;0.006746;
11689064,00;0.006948;
11689552,00;0.007625;
11690040,00;0.008644;
11690528,00;0.008626;
11691016,00;0.008796;
11691504,00;0.008766;
11691992,00;0.008919;
11692480,00;0.008992;
11692968,00;0.009455;
11693456,00;0.009474;
11693944,00;0.010212;
11694432,00;0.010499;
11694920,00;0.010078;
11695408,00;0.010133;
11695896,00;0.009986;
11696384,00;0.010169;
11696872,00;0.011786;
11697360,00;0.012085;
11697848,00;0.012305;
11698336,00;0.012524;
11698824,00;0.011841;
11699312,00;0.012897;
11699800,00;0.013037;
11700288,00;0.013604;
11700776,00;0.014721;
11701264,00;0.014257;
11701752,00;0.014611;
11702240,00;0.014605;
11702728,00;0.013769;
11703216,00;0.014196;
11703704,00;0.014361;
11704192,00;0.015782;
11704680,00;0.015782;
11705168,00;0.016569;
11705656,00;0.016734;
11706144,00;0.016936;
11706632,00;0.017912;
11707120,00;0.018247;
11707608,00;0.019376;
11708096,00;0.019059;
11708584,00;0.019358;
11709072,00;0.019419;
11709560,00;0.019516;
11710048,00;0.019419;
11710536,00;0.019309;
11711024,00;0.019577;
11711512,00;0.020700;
11712000,00;0.026630;
11712488,00;0.026801;
11712976,00;0.026740;
11713464,00;0.026319;
11713952,00;0.027033;
11714440,00;0.027570;
11714928,00;0.027796;
11715416,00;0.027552;
11715904,00;0.027893;
11716392,00;0.028229;
11716880,00;0.028363;
11717368,00;0.028314;
11717856,00;0.027863;
11718344,00;0.028076;
11718832,00;0.027759;
11719320,00;0.027546;
11719808,00;0.027137;
11720296,00;0.028101;
11720784,00;0.028235;
11721272,00;0.028656;
11721760,00;0.028333;
11722248,00;0.029278;
11722736,00;0.029992;
11723224,00;0.029687;
11723712,00;0.029004;
11724200,00;0.028308;
11724688,00;0.029120;
11725176,00;0.029760;
11725664,00;0.029059;
11726152,00;0.028022;
11726640,00;0.028833;
11727128,00;0.029370;
11727616,00;0.029260;
11728104,00;0.029504;
11728592,00;0.030297;
11729080,00;0.030328;
11729568,00;0.030090;
11730056,00;0.029443;
11730544,00;0.029584;
11731032,00;0.029236;
11731520,00;0.029388;
11732008,00;0.028955;
11732496,00;0.028900;
11732984,00;0.029541;
11733472,00;0.030450;
11733960,00;0.030505;
11734448,00;0.030602;
11734936,00;0.030834;
11735424,00;0.031481;
11735912,00;0.030590;
11736400,00;0.030785;
11736888,00;0.031164;
11737376,00;0.030004;
11737864,00;0.030169;
11738352,00;0.029370;
11738840,00;0.029059;
11739328,00;0.029602;
11739816,00;0.029584;
11740304,00;0.028986;
11740792,00;0.029010;
11741280,00;0.029663;
11741768,00;0.030383;
11742256,00;0.029675;
11742744,00;0.029657;
11743232,00;0.029626;
11743720,00;0.029797;
11744208,00;0.029065;
11744696,00;0.028516;
11745184,00;0.028162;
11745672,00;0.028711;
11746160,00;0.028784;
11746648,00;0.027338;
11747136,00;0.027289;
11747624,00;0.028022;
11748112,00;0.028382;
11748600,00;0.028388;
11749088,00;0.027442;
11749576,00;0.028217;
11750064,00;0.028436;
11750552,00;0.027460;
11751040,00;0.027039;
11751528,00;0.026954;
11752016,00;0.027509;
11752504,00;0.025898;
11752992,00;0.025392;
11753480,00;0.025740;
11753968,00;0.025734;
11754456,00;0.025477;
11754944,00;0.025081;
11755432,00;0.024477;
11755920,00;0.025117;
11756408,00;0.025599;
11756896,00;0.025209;
11757384,00;0.024629;
11757872,00;0.024312;
11758360,00;0.024404;
11758848,00;0.023751;
11759336,00;0.023244;
11759824,00;0.023275;
11760312,00;0.023934;
11760800,00;0.024086;
11761288,00;0.023080;
11761776,00;0.023110;
11762264,00;0.023690;
11762752,00;0.023403;
11763240,00;0.022061;
11763728,00;0.021011;
11764216,00;0.021933;
11764704,00;0.022195;
11765192,00;0.021774;
11765680,00;0.020468;
11766168,00;0.020523;
11766656,00;0.021170;
11767144,00;0.021957;
11767632,00;0.021536;
11768120,00;0.021749;
11768608,00;0.021536;
11769096,00;0.021084;
11769584,00;0.019645;
11770072,00;0.019852;
11770560,00;0.020236;
11771048,00;0.020194;
11771536,00;0.018925;
11772024,00;0.018577;
11772512,00;0.017893;
11773000,00;0.018650;
11773488,00;0.018406;
11773976,00;0.017058;
11774464,00;0.016868;
11774952,00;0.017814;
11775440,00;0.018314;
11775928,00;0.016990;
11776416,00;0.016472;
11776904,00;0.017393;
11777392,00;0.016704;
11777880,00;0.015587;
11778368,00;0.014587;
11778856,00;0.014934;
11779344,00;0.015117;
11779832,00;0.013623;
11780320,00;0.013128;
11780808,00;0.012561;
11781296,00;0.014239;
11781784,00;0.013604;
11782272,00;0.013287;
11782760,00;0.012469;
11783248,00;0.013098;
11783736,00;0.013134;
11784224,00;0.012421;
11784712,00;0.011676;
11785200,00;0.011432;
11785688,00;0.011347;
11786176,00;0.010346;
11786664,00;0.009773;
11787152,00;0.010139;
11787640,00;0.009980;
11788128,00;0.009010;
11788616,00;0.008510;
11789104,00;0.008668;
11789592,00;0.009669;
11790080,00;0.008504;
11790568,00;0.007863;
11791056,00;0.007247;
11791544,00;0.007643;
11792032,00;0.008028;
11792520,00;0.006374;
11793008,00;0.005898;
11793496,00;0.006271;
11793984,00;0.006850;
11794472,00;0.006002;
11794960,00;0.004251;
11795448,00;0.004953;
11795936,00;0.005557;
11796424,00;0.004904;
11796912,00;0.004208;
11797400,00;0.003793;
11797888,00;0.003421;
11798376,00;0.004141;
11798864,00;0.002659;
11799352,00;0.002238;
11799840,00;0.002524;
11800328,00;0.003726;
11800816,00;0.002970;
11801304,00;0.002146;
11801792,00;0.002274;
11802280,00;0.003421;
11802768,00;0.002543;
11803256,00;0.001310;
11803744,00;0.001103;
11804232,00;0.001316;
11804720,00;0.000877;
11805208,00;-0.000697;
11805696,00;-0.001191;
11806184,00;-80,87;
11806672,00;0.000108;
11807160,00;-0.001027;
11807648,00;-0.001332;
11808136,00;-0.001734;
11808624,00;-0.000642;
11809112,00;-0.000905;
11809600,00;-0.002088;
11810088,00;-0.001008;
11810576,00;-0.001490;
11811064,00;-0.002332;
11811552,00;-0.003284;
11812040,00;-0.004504;
11812528,00;-0.003461;
11813016,00;-0.003327;
11813504,00;-0.004651;
11813992,00;-0.005627;
11814480,00;-0.005737;
11814968,00;-0.004870;
11815456,00;-0.004901;
11815944,00;-0.006457;
11816432,00;-0.006640;
11816920,00;-0.005218;
11817408,00;-0.006518;
11817896,00;-0.007866;
11818384,00;-0.007854;
11818872,00;-0.007653;
11819360,00;-0.006792;
11819848,00;-0.008751;
11820336,00;-0.009080;
11820824,00;-0.008739;
11821312,00;-0.008470;
11821800,00;-0.009416;
11822288,00;-0.010307;
11822776,00;-0.009837;
11823264,00;-0.008684;
11823752,00;-0.009477;
11824240,00;-0.010703;
11824728,00;-0.011197;
11825216,00;-0.010764;
11825704,00;-0.010087;
11826192,00;-0.011417;
11826680,00;-0.011984;
11827168,00;-0.010740;
11827656,00;-0.010984;
11828144,00;-0.011783;
11828632,00;-0.012576;
11829120,00;-0.012039;
11829608,00;-0.010972;
11830096,00;-0.012674;
11830584,00;-0.014401;
11831072,00;-0.013632;
11831560,00;-0.012918;
11832048,00;-0.012845;
11832536,00;-0.013552;
11833024,00;-0.014095;
11833512,00;-0.013687;
11834000,00;-0.011984;
11834488,00;-0.012772;
11834976,00;-0.013534;
11835464,00;-0.012686;
11835952,00;-0.012552;
11836440,00;-0.013601;
11836928,00;-0.015566;
11837416,00;-0.015310;
11837904,00;-0.014120;
11838392,00;-0.014498;
11838880,00;-0.015468;
11839368,00;-0.017134;
11839856,00;-0.015200;
11840344,00;-0.014291;
11840832,00;-0.016036;
11841320,00;-0.016329;
11841808,00;-0.015743;
11842296,00;-0.014852;
11842784,00;-0.015059;
11843272,00;-0.016268;
11843760,00;-0.016292;
11844248,00;-0.016109;
11844736,00;-0.016005;
11845224,00;-0.016817;
11845712,00;-0.017683;
11846200,00;-0.016634;
11846688,00;-0.015712;
11847176,00;-0.017402;
11847664,00;-0.018287;
11848152,00;-0.018135;
11848640,00;-0.016804;
11849128,00;-0.017549;
11849616,00;-0.018562;
11850104,00;-0.018995;
11850592,00;-0.018183;
11851080,00;-0.017823;
11851568,00;-0.018934;
11852056,00;-0.018977;
11852544,00;-0.018452;
11853032,00;-0.019031;
11853520,00;-0.020105;
11854008,00;-0.019971;
11854496,00;-0.018915;
11854984,00;-0.018379;
11855472,00;-0.019233;
11855960,00;-0.019465;
11856448,00;-0.019532;
11856936,00;-0.017976;
11857424,00;-0.018623;
11857912,00;-0.019733;
11858400,00;-0.020069;
11858888,00;-0.019178;
11859376,00;-0.018775;
11859864,00;-0.019141;
11860352,00;-0.019770;
11860840,00;-0.018574;
11861328,00;-0.017500;
11861816,00;-0.018372;
11862304,00;-0.019690;
11862792,00;-0.019629;
11863280,00;-0.018275;
11863768,00;-0.018861;
11864256,00;-0.020361;
11864744,00;-0.019727;
11865232,00;-0.018366;
11865720,00;-0.017781;
11866208,00;-0.018696;
11866696,00;-0.019288;
11867184,00;-0.017866;
11867672,00;-0.017268;
11868160,00;-0.018391;
11868648,00;-0.018269;
11869136,00;-0.017573;
11869624,00;-0.017012;
11870112,00;-0.018714;
11870600,00;-0.018647;
11871088,00;-0.018781;
11871576,00;-0.017610;
11872064,00;-0.017793;
11872552,00;-0.017988;
11873040,00;-0.019391;
11873528,00;-0.018061;
11874016,00;-0.016835;
11874504,00;-0.017750;
11874992,00;-0.019013;
11875480,00;-0.018488;
11875968,00;-0.016249;
11876456,00;-0.017701;
11876944,00;-0.018043;
11877432,00;-0.017628;
11877920,00;-0.016811;
11878408,00;-0.016676;
11878896,00;-0.018238;
11879384,00;-0.017939;
11879872,00;-0.016884;
11880360,00;-0.017012;
11880848,00;-0.018061;
11881336,00;-0.018513;
11881824,00;-0.016994;
11882312,00;-0.015987;
11882800,00;-0.016011;
11883288,00;-0.017171;
11883776,00;-0.016902;
11884264,00;-0.015493;
11884752,00;-0.015285;
11885240,00;-0.016701;
11885728,00;-0.016560;
11886216,00;-0.015694;
11886704,00;-0.015944;
11887192,00;-0.016139;
11887680,00;-0.016457;
11888168,00;-0.014474;
11888656,00;-0.014059;
11889144,00;-0.014687;
11889632,00;-0.014822;
11890120,00;-0.014675;
11890608,00;-0.012991;
11891096,00;-0.013327;
11891584,00;-0.014510;
11892072,00;-0.014822;
11892560,00;-0.013925;
11893048,00;-0.012552;
11893536,00;-0.013595;
11894024,00;-0.013437;
11894512,00;-0.012143;
11895000,00;-0.011612;
11895488,00;-0.012351;
11895976,00;-0.012955;
11896464,00;-0.012558;
11896952,00;-0.010953;
11897440,00;-0.011081;
11897928,00;-0.011753;
11898416,00;-0.012033;
11898904,00;-0.010581;
11899392,00;-0.009642;
11899880,00;-0.010349;
11900368,00;-0.010069;
11900856,00;-0.009172;
11901344,00;-0.008873;
11901832,00;-0.009178;
11902320,00;-0.009269;
11902808,00;-0.008482;
11903296,00;-0.008476;
11903784,00;-0.008092;
11904272,00;-0.009092;
11904760,00;-0.008220;
11905248,00;-0.007561;
11905736,00;-0.007018;
11906224,00;-0.007549;
11906712,00;-0.007842;
11907200,00;-0.006743;
11907688,00;-0.005840;
11908176,00;-0.005725;
11908664,00;-0.005737;
11909152,00;-0.005493;
11909640,00;-0.004541;
11910128,00;-0.004602;
11910616,00;-0.004340;
11911104,00;-0.004510;
11911592,00;-0.004181;
11912080,00;-0.003510;
11912568,00;-0.003949;
11913056,00;-0.003748;
11913544,00;-0.003479;
11914032,00;-0.002601;
11914520,00;-0.002021;
11915008,00;-0.002436;
11915496,00;-0.001777;
11915984,00;-0.001020;
11916472,00;-0.000429;
11916960,00;-0.000514;
11917448,00;-0.001222;
11917936,00;-0.000947;
11918424,00;-0.000801;
11918912,00;10,65;
11919400,00;-38,16;
11919888,00;0.000108;
11920376,00;0.000157;
11920864,00;0.000535;
11921352,00;0.000474;
11921840,00;0.001695;
11922328,00;0.001249;
11922816,00;0.002555;
11923304,00;0.003153;
11923792,00;0.002433;
11924280,00;0.003183;
11924768,00;0.003372;
11925256,00;0.003763;
11925744,00;0.003958;
11926232,00;0.003159;
11926720,00;0.004105;
11927208,00;0.004867;
11927696,00;0.005136;
11928184,00;0.005349;
11928672,00;0.004831;
11929160,00;0.005972;
11929648,00;0.006228;
11930136,00;0.006283;
11930624,00;0.006911;
11931112,00;0.007344;
11931600,00;0.007515;
11932088,00;0.007308;
11932576,00;0.007582;
11933064,00;0.008839;
11933552,00;0.009718;
11934040,00;0.009870;
11934528,00;0.010230;
11935016,00;0.010407;
11935504,00;0.011487;
11935992,00;0.011347;
11936480,00;0.011627;
11936968,00;0.011621;
11937456,00;0.011274;
11937944,00;0.012146;
11938432,00;0.012201;
11938920,00;0.012164;
11939408,00;0.012396;
11939896,00;0.013244;
11940384,00;0.013647;
11940872,00;0.013574;
11941360,00;0.014086;
11941848,00;0.015429;
11942336,00;0.015831;
11942824,00;0.015044;
11943312,00;0.014062;
11943800,00;0.014721;
11944288,00;0.015221;
11944776,00;0.015307;
11945264,00;0.015770;
11945752,00;0.015654;
11946240,00;0.016368;
11946728,00;0.017076;
11947216,00;0.016173;
11947704,00;0.016332;
11948192,00;0.017167;
11948680,00;0.017942;
11949168,00;0.017790;
11949656,00;0.017643;
11950144,00;0.018522;
11950632,00;0.018638;
11951120,00;0.019352;
11951608,00;0.018662;
11952096,00;0.018931;
11952584,00;0.019779;
11953072,00;0.020084;
11953560,00;0.019943;
11954048,00;0.018430;
11954536,00;0.019400;
11955024,00;0.020407;
11955512,00;0.020804;
11956000,00;0.021011;
11956488,00;0.021499;
11956976,00;0.021731;
11957464,00;0.022164;
11957952,00;0.021286;
11958440,00;0.021756;
11958928,00;0.022268;
11959416,00;0.022652;
11959904,00;0.023208;
11960392,00;0.023012;
11960880,00;0.023885;
11961368,00;0.023952;
11961856,00;0.024001;
11962344,00;0.024184;
11962832,00;0.023519;
11963320,00;0.024190;
11963808,00;0.024611;
